order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,processing_date,shipping_date,delivery_date,total_amount
835,387,2025-01-18 16:59:33,Delivered,PayPal,42094 Austin Ranch,South Jose,MN,85630,US,2025-01-19 16:59:33,2025-01-24 16:59:33,2025-01-31 16:59:33,350.28
836,388,2025-01-18 16:59:33,Delivered,Credit Card,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-01-19 16:59:33,2025-01-26 16:59:33,2025-02-05 16:59:33,286.07
837,388,2025-02-16 16:59:33,Delivered,Google Pay,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-02-16 16:59:33,2025-02-20 16:59:33,2025-02-25 16:59:33,1237.86
838,388,2025-01-24 16:59:33,Delivered,Credit Card,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-01-26 16:59:33,2025-01-30 16:59:33,2025-02-04 16:59:33,1242.2
839,388,2025-02-11 16:59:33,Delivered,PayPal,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-02-13 16:59:33,2025-02-18 16:59:33,2025-02-26 16:59:33,589.47
840,388,2025-02-22 16:59:33,Delivered,Credit Card,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-02-23 16:59:33,2025-02-25 16:59:33,2025-02-28 16:59:33,596.85
841,388,2025-01-27 16:59:33,Delivered,Apple Pay,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-01-29 16:59:33,2025-02-03 16:59:33,2025-02-11 16:59:33,60.45
842,388,2025-02-22 16:59:33,Delivered,PayPal,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-02-23 16:59:33,2025-02-26 16:59:33,2025-03-03 16:59:33,799.39
843,388,2025-01-26 16:59:33,Delivered,Google Pay,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-01-26 16:59:33,2025-01-28 16:59:33,2025-02-01 16:59:33,900.9
844,388,2025-03-04 16:59:33,Delivered,Apple Pay,3795 Hernandez Pike,South Susanland,DC,76915,US,2025-03-05 16:59:33,2025-03-06 16:59:33,2025-03-08 16:59:33,320.16
845,389,2025-01-17 16:59:33,Delivered,PayPal,484 George Dam Apt. 232,New Timothybury,NC,99146,US,2025-01-17 16:59:33,2025-01-18 16:59:33,2025-01-21 16:59:33,1842.45
846,390,2022-08-06 16:59:33,Delivered,Credit Card,16822 Banks Path,New Wendyborough,NV,09362,US,2022-08-06 16:59:33,2022-08-12 16:59:33,2022-08-21 16:59:33,1292.52
847,390,2023-09-05 16:59:33,Delivered,Credit Card,16822 Banks Path,New Wendyborough,NV,09362,US,2023-09-05 16:59:33,2023-09-11 16:59:33,2023-09-20 16:59:33,1116.13
848,390,2022-06-13 16:59:33,Delivered,Google Pay,16822 Banks Path,New Wendyborough,NV,09362,US,2022-06-14 16:59:33,2022-06-18 16:59:33,2022-06-23 16:59:33,36.85
849,391,2020-09-22 16:59:33,Delivered,Google Pay,0494 Jackson Ville,Lawrencetown,NV,64500,US,2020-09-23 16:59:33,2020-09-30 16:59:33,2020-10-10 16:59:33,286.5
850,392,2025-03-09 16:59:33,Shipped,Google Pay,847 Vargas Plaza,West Zachary,WA,46914,US,2025-03-09 16:59:33,2025-03-14 16:59:33,2025-03-20 16:59:33,359.43
851,393,2024-12-10 16:59:33,Delivered,Apple Pay,19161 Veronica Ramp,Matthewbury,AK,78484,US,2024-12-12 16:59:33,2024-12-19 16:59:33,2024-12-27 16:59:33,162.35
852,393,2025-01-10 16:59:33,Delivered,Gift Card,19161 Veronica Ramp,Matthewbury,AK,78484,US,2025-01-11 16:59:33,2025-01-15 16:59:33,2025-01-20 16:59:33,1211.68
853,393,2024-11-04 16:59:33,Delivered,PayPal,19161 Veronica Ramp,Matthewbury,AK,78484,US,2024-11-04 16:59:33,2024-11-10 16:59:33,2024-11-17 16:59:33,694.06
854,394,2023-01-13 16:59:33,Delivered,PayPal,8207 Lindsay Lock Apt. 474,West Ryan,KY,63177,US,2023-01-15 16:59:33,2023-01-17 16:59:33,2023-01-20 16:59:33,1257.71
855,395,2025-02-07 16:59:33,Delivered,PayPal,903 Dominguez Squares Suite 081,Ryanview,KY,42684,US,2025-02-07 16:59:33,2025-02-12 16:59:33,2025-02-18 16:59:33,62.46
856,395,2024-12-12 16:59:33,Delivered,Credit Card,903 Dominguez Squares Suite 081,Ryanview,KY,42684,US,2024-12-12 16:59:33,2024-12-17 16:59:33,2024-12-25 16:59:33,138.65
857,396,2022-07-21 16:59:33,Delivered,PayPal,92016 Lindsey Rapid Apt. 001,West Michelle,CO,40244,US,2022-07-21 16:59:33,2022-07-25 16:59:33,2022-07-31 16:59:33,504.07
858,397,2024-12-27 16:59:33,Delivered,Gift Card,04645 Hanson Lights Apt. 487,Georgechester,AK,37470,US,2024-12-27 16:59:33,2024-12-31 16:59:33,2025-01-07 16:59:33,298.77
859,398,2024-07-07 16:59:33,Delivered,Credit Card,5250 Micheal Isle,West Johnmouth,AK,58066,US,2024-07-07 16:59:33,2024-07-08 16:59:33,2024-07-10 16:59:33,1327.13
860,399,2023-10-28 16:59:33,Delivered,Credit Card,68444 Wheeler Haven Suite 892,Felicialand,TN,71573,US,2023-10-30 16:59:33,2023-11-05 16:59:33,2023-11-13 16:59:33,845.34
861,400,2022-07-23 16:59:33,Delivered,Gift Card,448 Smith Avenue,Patrickside,KS,53608,US,2022-07-23 16:59:33,2022-07-28 16:59:33,2022-08-05 16:59:33,1435.71
862,400,2024-08-03 16:59:33,Delivered,Google Pay,448 Smith Avenue,Patrickside,KS,53608,US,2024-08-03 16:59:33,2024-08-06 16:59:33,2024-08-11 16:59:33,122.55
863,400,2025-01-29 16:59:33,Delivered,Google Pay,448 Smith Avenue,Patrickside,KS,53608,US,2025-01-31 16:59:33,2025-02-03 16:59:33,2025-02-07 16:59:33,9.47
864,401,2025-03-06 16:59:33,In Transit,PayPal,3425 Anna Walk,Martinezberg,PR,71047,US,2025-03-07 16:59:33,2025-03-12 16:59:33,2025-03-18 16:59:33,315.58
865,402,2025-01-28 16:59:33,Delivered,Gift Card,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2025-01-29 16:59:33,2025-02-01 16:59:33,2025-02-05 16:59:33,210.97
866,402,2021-04-22 16:59:33,Delivered,Google Pay,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2021-04-23 16:59:33,2021-04-25 16:59:33,2021-04-28 16:59:33,986.97
867,402,2025-02-27 16:59:33,Delivered,Credit Card,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2025-03-01 16:59:33,2025-03-03 16:59:33,2025-03-06 16:59:33,440.46
868,402,2022-06-26 16:59:33,Delivered,Gift Card,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2022-06-28 16:59:33,2022-06-29 16:59:33,2022-07-03 16:59:33,779.07
869,402,2023-07-30 16:59:33,Delivered,Google Pay,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2023-07-30 16:59:33,2023-08-04 16:59:33,2023-08-10 16:59:33,725.33
870,402,2024-03-21 16:59:33,Delivered,PayPal,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2024-03-23 16:59:33,2024-03-26 16:59:33,2024-04-01 16:59:33,701.31
871,402,2025-02-11 16:59:33,Delivered,Gift Card,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2025-02-11 16:59:33,2025-02-14 16:59:33,2025-02-20 16:59:33,156.38
872,402,2023-02-18 16:59:33,Delivered,Apple Pay,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2023-02-18 16:59:33,2023-02-25 16:59:33,2023-03-06 16:59:33,1804.19
873,402,2023-04-22 16:59:33,Delivered,Credit Card,708 Fisher Walks Suite 591,Lake Nicholaschester,VA,28361,US,2023-04-24 16:59:33,2023-04-25 16:59:33,2023-04-29 16:59:33,188.23
874,403,2024-12-28 16:59:33,Delivered,PayPal,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-12-30 16:59:33,2025-01-04 16:59:33,2025-01-10 16:59:33,2203.19
875,403,2024-02-01 16:59:33,Delivered,Credit Card,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-02-02 16:59:33,2024-02-07 16:59:33,2024-02-15 16:59:33,633.43
876,403,2024-12-19 16:59:33,Delivered,Apple Pay,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-12-20 16:59:33,2024-12-22 16:59:33,2024-12-27 16:59:33,727.66
877,403,2024-10-16 16:59:33,Delivered,Credit Card,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-10-17 16:59:33,2024-10-22 16:59:33,2024-10-29 16:59:33,429.52
878,403,2024-08-31 16:59:33,Delivered,Google Pay,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-09-01 16:59:33,2024-09-03 16:59:33,2024-09-06 16:59:33,580.66
879,403,2025-02-24 16:59:33,Delivered,Credit Card,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2025-02-26 16:59:33,2025-03-04 16:59:33,2025-03-13 16:59:33,74.69
880,403,2024-01-18 16:59:33,Delivered,Google Pay,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-01-20 16:59:33,2024-01-21 16:59:33,2024-01-24 16:59:33,217.18
881,403,2024-11-19 16:59:33,Delivered,Google Pay,409 Ellis Islands Apt. 563,Greenview,WA,72534,US,2024-11-21 16:59:33,2024-11-25 16:59:33,2024-12-01 16:59:33,2163.14
882,404,2025-02-07 16:59:33,Delivered,Apple Pay,82769 Chambers Point Suite 089,Mckenzieburgh,WA,85057,US,2025-02-09 16:59:33,2025-02-11 16:59:33,2025-02-15 16:59:33,1295.28
883,405,2025-01-25 16:59:33,Delivered,PayPal,616 Walker Park Suite 842,Travischester,LA,74458,US,2025-01-25 16:59:33,2025-01-30 16:59:33,2025-02-06 16:59:33,508.91
884,406,2023-04-08 16:59:33,Delivered,PayPal,07008 James Throughway,Malloryshire,AK,19037,US,2023-04-09 16:59:33,2023-04-11 16:59:33,2023-04-14 16:59:33,816.16
885,406,2023-08-27 16:59:33,Delivered,Apple Pay,07008 James Throughway,Malloryshire,AK,19037,US,2023-08-28 16:59:33,2023-09-03 16:59:33,2023-09-10 16:59:33,61.36
886,406,2022-10-26 16:59:33,Delivered,Credit Card,07008 James Throughway,Malloryshire,AK,19037,US,2022-10-26 16:59:33,2022-10-31 16:59:33,2022-11-08 16:59:33,419.82
887,406,2025-02-18 16:59:33,Delivered,Gift Card,07008 James Throughway,Malloryshire,AK,19037,US,2025-02-18 16:59:33,2025-02-25 16:59:33,2025-03-05 16:59:33,576.99
888,407,2025-01-27 16:59:33,Delivered,Apple Pay,29464 John Coves,New Steven,PA,12878,US,2025-01-27 16:59:33,2025-01-30 16:59:33,2025-02-04 16:59:33,155.7
889,407,2024-08-18 16:59:33,Delivered,Google Pay,29464 John Coves,New Steven,PA,12878,US,2024-08-19 16:59:33,2024-08-25 16:59:33,2024-09-02 16:59:33,469.46
890,407,2025-03-06 16:59:33,Shipped,Apple Pay,29464 John Coves,New Steven,PA,12878,US,2025-03-07 16:59:33,2025-03-14 16:59:33,2025-03-22 16:59:33,1337.49
891,407,2024-08-05 16:59:33,Delivered,Credit Card,29464 John Coves,New Steven,PA,12878,US,2024-08-07 16:59:33,2024-08-09 16:59:33,2024-08-13 16:59:33,241.65
892,407,2025-03-04 16:59:33,In Transit,Credit Card,29464 John Coves,New Steven,PA,12878,US,2025-03-06 16:59:33,2025-03-09 16:59:33,2025-03-14 16:59:33,384.21
893,407,2024-08-12 16:59:33,Delivered,Apple Pay,29464 John Coves,New Steven,PA,12878,US,2024-08-12 16:59:33,2024-08-18 16:59:33,2024-08-26 16:59:33,886.1
894,407,2025-01-08 16:59:33,Delivered,Apple Pay,29464 John Coves,New Steven,PA,12878,US,2025-01-09 16:59:33,2025-01-16 16:59:33,2025-01-26 16:59:33,1826.55
895,407,2024-10-28 16:59:33,Delivered,PayPal,29464 John Coves,New Steven,PA,12878,US,2024-10-29 16:59:33,2024-11-04 16:59:33,2024-11-13 16:59:33,90.9
896,407,2025-02-23 16:59:33,Delivered,PayPal,29464 John Coves,New Steven,PA,12878,US,2025-02-24 16:59:33,2025-03-01 16:59:33,2025-03-09 16:59:33,1166.61
897,409,2025-02-11 16:59:33,Delivered,Credit Card,7992 Atkins Shoal,Emmahaven,IA,91068,US,2025-02-12 16:59:33,2025-02-19 16:59:33,2025-02-28 16:59:33,319.89
898,410,2025-03-12 16:59:33,Shipped,Gift Card,4786 Brett Brook Suite 629,Clinefurt,MD,24440,US,2025-03-13 16:59:33,2025-03-19 16:59:33,2025-03-26 16:59:33,251.28
899,411,2025-03-04 16:59:33,Delivered,Credit Card,37026 Kim Courts Suite 963,Louisland,OR,27962,US,2025-03-04 16:59:33,2025-03-07 16:59:33,2025-03-12 16:59:33,972.43
900,411,2025-02-06 16:59:33,Delivered,Google Pay,37026 Kim Courts Suite 963,Louisland,OR,27962,US,2025-02-06 16:59:33,2025-02-11 16:59:33,2025-02-18 16:59:33,212.73
901,412,2023-06-15 16:59:33,Delivered,Apple Pay,6073 Jackson Cove Suite 373,Port Caitlin,AS,83550,US,2023-06-17 16:59:33,2023-06-20 16:59:33,2023-06-24 16:59:33,672.05
902,413,2023-01-30 16:59:33,Delivered,Gift Card,4966 George Run Suite 143,Amyton,MP,36774,US,2023-01-30 16:59:33,2023-01-31 16:59:33,2023-02-02 16:59:33,734.23
903,413,2021-12-22 16:59:33,Delivered,Gift Card,4966 George Run Suite 143,Amyton,MP,36774,US,2021-12-22 16:59:33,2021-12-29 16:59:33,2022-01-07 16:59:33,365.6
904,414,2024-04-19 16:59:33,Delivered,Google Pay,6934 Barajas Rest,Butlermouth,KS,66354,US,2024-04-19 16:59:33,2024-04-20 16:59:33,2024-04-22 16:59:33,838.7
905,415,2024-03-20 16:59:33,Delivered,Gift Card,4182 Waters Coves Apt. 488,South Brianside,AK,10415,US,2024-03-22 16:59:33,2024-03-27 16:59:33,2024-04-02 16:59:33,2349.94
906,416,2024-11-30 16:59:33,Delivered,Gift Card,294 Kaitlyn Park Apt. 880,Melanieland,MA,16735,US,2024-12-01 16:59:33,2024-12-07 16:59:33,2024-12-14 16:59:33,156.65
907,417,2025-01-19 16:59:33,Delivered,PayPal,6817 Bradley Place,West Jeffreystad,OK,62420,US,2025-01-20 16:59:33,2025-01-24 16:59:33,2025-01-29 16:59:33,135.65
908,418,2025-01-17 16:59:33,Delivered,PayPal,800 Gaines Plaza,Haroldport,MN,48026,US,2025-01-17 16:59:33,2025-01-19 16:59:33,2025-01-23 16:59:33,1018.84
909,419,2023-06-07 16:59:33,Delivered,Google Pay,3092 Michael Mission,Lake Michael,NM,70589,US,2023-06-08 16:59:33,2023-06-12 16:59:33,2023-06-17 16:59:33,22.84
910,421,2024-10-24 16:59:33,Delivered,Apple Pay,1662 Liu Key Suite 360,Port Michael,VI,49746,US,2024-10-25 16:59:33,2024-10-27 16:59:33,2024-11-01 16:59:33,103.7
911,422,2025-03-13 16:59:33,Processing,Gift Card,83410 Danielle Mews Suite 584,Victoriabury,PR,93759,US,2025-03-14 16:59:33,2025-03-15 16:59:33,2025-03-19 16:59:33,494.65
912,423,2025-03-05 16:59:33,Delivered,Apple Pay,583 Jose Bridge,South Diana,OK,03594,US,2025-03-05 16:59:33,2025-03-07 16:59:33,2025-03-11 16:59:33,576.72
913,423,2025-03-12 16:59:33,Shipped,Gift Card,583 Jose Bridge,South Diana,OK,03594,US,2025-03-12 16:59:33,2025-03-16 16:59:33,2025-03-22 16:59:33,1139.7
914,423,2025-03-01 16:59:33,Delivered,Credit Card,583 Jose Bridge,South Diana,OK,03594,US,2025-03-03 16:59:33,2025-03-05 16:59:33,2025-03-08 16:59:33,396.19
915,423,2025-03-01 16:59:33,In Transit,Credit Card,583 Jose Bridge,South Diana,OK,03594,US,2025-03-03 16:59:33,2025-03-08 16:59:33,2025-03-14 16:59:33,969.79
916,423,2025-03-13 16:59:33,Processing,PayPal,583 Jose Bridge,South Diana,OK,03594,US,2025-03-15 16:59:33,2025-03-20 16:59:33,2025-03-27 16:59:33,1447.9
917,423,2025-03-13 16:59:33,Processing,Google Pay,583 Jose Bridge,South Diana,OK,03594,US,2025-03-14 16:59:33,2025-03-20 16:59:33,2025-03-27 16:59:33,910.46
918,423,2025-03-08 16:59:33,Shipped,Credit Card,583 Jose Bridge,South Diana,OK,03594,US,2025-03-10 16:59:33,2025-03-17 16:59:33,2025-03-25 16:59:33,163.08
919,423,2025-03-06 16:59:33,Delivered,Apple Pay,583 Jose Bridge,South Diana,OK,03594,US,2025-03-06 16:59:33,2025-03-08 16:59:33,2025-03-11 16:59:33,14.34
920,423,2025-03-11 16:59:33,In Transit,Gift Card,583 Jose Bridge,South Diana,OK,03594,US,2025-03-12 16:59:33,2025-03-13 16:59:33,2025-03-16 16:59:33,1493.85
921,423,2025-03-04 16:59:33,In Transit,Apple Pay,583 Jose Bridge,South Diana,OK,03594,US,2025-03-06 16:59:33,2025-03-11 16:59:33,2025-03-19 16:59:33,1008.54
922,423,2025-03-06 16:59:33,In Transit,Apple Pay,583 Jose Bridge,South Diana,OK,03594,US,2025-03-08 16:59:33,2025-03-13 16:59:33,2025-03-21 16:59:33,582.12
923,424,2024-12-14 16:59:33,Delivered,Gift Card,62828 Bowers Mills Apt. 553,North Mitchell,DC,70787,US,2024-12-15 16:59:33,2024-12-18 16:59:33,2024-12-23 16:59:33,644.35
924,425,2025-03-13 16:59:33,Processing,PayPal,1412 Tammy Views,South Jonathanton,KY,96835,US,2025-03-14 16:59:33,2025-03-18 16:59:33,2025-03-24 16:59:33,499.75
925,426,2024-03-13 16:59:33,Delivered,Gift Card,523 Nicholas Center,Robertchester,AS,06447,US,2024-03-15 16:59:33,2024-03-19 16:59:33,2024-03-25 16:59:33,571.2
926,427,2025-02-02 16:59:33,Delivered,PayPal,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2025-02-03 16:59:33,2025-02-08 16:59:33,2025-02-16 16:59:33,256.0
927,427,2024-06-12 16:59:33,Delivered,PayPal,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-06-14 16:59:33,2024-06-15 16:59:33,2024-06-18 16:59:33,470.4
928,427,2024-12-01 16:59:33,Delivered,Gift Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-12-02 16:59:33,2024-12-06 16:59:33,2024-12-13 16:59:33,383.83
929,427,2024-10-03 16:59:33,Delivered,Apple Pay,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-10-04 16:59:33,2024-10-09 16:59:33,2024-10-15 16:59:33,1625.12
930,427,2024-05-25 16:59:33,Delivered,Gift Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-05-25 16:59:33,2024-05-31 16:59:33,2024-06-09 16:59:33,2920.56
931,427,2024-05-30 16:59:33,Delivered,Gift Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-06-01 16:59:33,2024-06-04 16:59:33,2024-06-08 16:59:33,872.13
932,427,2024-12-17 16:59:33,Delivered,Apple Pay,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-12-19 16:59:33,2024-12-26 16:59:33,2025-01-05 16:59:33,2250.6
933,427,2025-02-04 16:59:33,Delivered,Credit Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2025-02-05 16:59:33,2025-02-08 16:59:33,2025-02-13 16:59:33,1282.28
934,427,2024-07-10 16:59:33,Delivered,Credit Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-07-12 16:59:33,2024-07-19 16:59:33,2024-07-29 16:59:33,1659.52
935,427,2024-11-26 16:59:33,Delivered,PayPal,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-11-27 16:59:33,2024-12-04 16:59:33,2024-12-13 16:59:33,463.47
936,427,2025-02-08 16:59:33,Delivered,Gift Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2025-02-09 16:59:33,2025-02-13 16:59:33,2025-02-20 16:59:33,508.2
937,427,2024-05-10 16:59:33,Delivered,Credit Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2024-05-12 16:59:33,2024-05-15 16:59:33,2024-05-19 16:59:33,44.54
938,427,2025-02-06 16:59:33,Delivered,Gift Card,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2025-02-07 16:59:33,2025-02-11 16:59:33,2025-02-18 16:59:33,1136.34
939,427,2025-03-12 16:59:33,Shipped,Google Pay,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2025-03-12 16:59:33,2025-03-15 16:59:33,2025-03-21 16:59:33,253.15
940,427,2025-03-12 16:59:33,Shipped,Apple Pay,3145 Watson Manor Apt. 508,Victoriaport,MS,92413,US,2025-03-13 16:59:33,2025-03-18 16:59:33,2025-03-25 16:59:33,255.23
941,428,2023-03-14 16:59:33,Delivered,Apple Pay,38831 Smith Drive,Anthonyberg,NM,02618,US,2023-03-16 16:59:33,2023-03-19 16:59:33,2023-03-25 16:59:33,640.81
942,429,2024-11-09 16:59:33,Delivered,Google Pay,3738 Megan Trail,East James,PR,06158,US,2024-11-11 16:59:33,2024-11-12 16:59:33,2024-11-14 16:59:33,2705.52
943,429,2025-01-30 16:59:33,Delivered,Google Pay,3738 Megan Trail,East James,PR,06158,US,2025-01-30 16:59:33,2025-02-02 16:59:33,2025-02-07 16:59:33,358.27
944,430,2025-03-09 16:59:33,In Transit,Gift Card,168 Smith Lane,Castanedahaven,TX,69127,US,2025-03-10 16:59:33,2025-03-13 16:59:33,2025-03-18 16:59:33,210.46
945,430,2025-03-08 16:59:33,In Transit,Google Pay,168 Smith Lane,Castanedahaven,TX,69127,US,2025-03-08 16:59:33,2025-03-12 16:59:33,2025-03-18 16:59:33,215.06
946,431,2025-02-20 16:59:33,Delivered,Gift Card,41997 Smith Crossing,New Bryanborough,KS,73739,US,2025-02-21 16:59:33,2025-02-23 16:59:33,2025-02-26 16:59:33,450.94
947,432,2025-02-23 16:59:33,Delivered,PayPal,31806 Adkins Mall,Brianshire,NJ,83785,US,2025-02-23 16:59:33,2025-03-02 16:59:33,2025-03-10 16:59:33,513.87
948,433,2023-06-25 16:59:33,Delivered,Credit Card,5781 Crystal Mill,Lake Christian,GU,22401,US,2023-06-25 16:59:33,2023-06-29 16:59:33,2023-07-06 16:59:33,803.32
949,433,2024-12-22 16:59:33,Delivered,Apple Pay,5781 Crystal Mill,Lake Christian,GU,22401,US,2024-12-23 16:59:33,2024-12-25 16:59:33,2024-12-28 16:59:33,171.18
950,434,2025-02-24 16:59:33,Delivered,Gift Card,6208 Bryan Mill Suite 640,West Scottport,MT,51120,US,2025-02-24 16:59:33,2025-02-28 16:59:33,2025-03-05 16:59:33,1280.1
951,435,2025-03-13 16:59:33,Shipped,PayPal,67940 Wade Courts,Veronicaview,CT,30341,US,2025-03-13 16:59:33,2025-03-17 16:59:33,2025-03-24 16:59:33,185.98
952,436,2023-07-04 16:59:33,Delivered,Apple Pay,1035 Watson Grove Apt. 843,Pearsonland,VT,40531,US,2023-07-04 16:59:33,2023-07-11 16:59:33,2023-07-19 16:59:33,219.83
953,436,2024-11-28 16:59:33,Delivered,Credit Card,1035 Watson Grove Apt. 843,Pearsonland,VT,40531,US,2024-11-30 16:59:33,2024-12-04 16:59:33,2024-12-09 16:59:33,385.66
954,437,2025-03-13 16:59:33,Processing,PayPal,100 Russell Knolls,Kyleport,VA,33087,US,2025-03-15 16:59:33,2025-03-18 16:59:33,2025-03-24 16:59:33,1352.37
955,438,2022-05-31 16:59:33,Delivered,Gift Card,16656 Brandon Mission,Lake Amandafurt,WV,09115,US,2022-06-01 16:59:33,2022-06-03 16:59:33,2022-06-06 16:59:33,73.18
956,438,2022-06-26 16:59:33,Delivered,Credit Card,16656 Brandon Mission,Lake Amandafurt,WV,09115,US,2022-06-28 16:59:33,2022-07-04 16:59:33,2022-07-13 16:59:33,493.58
957,438,2024-04-10 16:59:33,Delivered,PayPal,16656 Brandon Mission,Lake Amandafurt,WV,09115,US,2024-04-10 16:59:33,2024-04-12 16:59:33,2024-04-17 16:59:33,352.49
958,439,2023-09-11 16:59:33,Delivered,Credit Card,652 Nunez Knolls Apt. 534,Onealview,CO,11208,US,2023-09-13 16:59:33,2023-09-17 16:59:33,2023-09-24 16:59:33,896.55
959,440,2025-03-08 16:59:33,In Transit,PayPal,552 Kathryn Causeway,South Sandraview,VA,30777,US,2025-03-10 16:59:33,2025-03-12 16:59:33,2025-03-15 16:59:33,596.0
960,440,2025-03-04 16:59:33,In Transit,Credit Card,552 Kathryn Causeway,South Sandraview,VA,30777,US,2025-03-05 16:59:33,2025-03-11 16:59:33,2025-03-20 16:59:33,1057.81
961,440,2025-03-11 16:59:33,Shipped,Gift Card,552 Kathryn Causeway,South Sandraview,VA,30777,US,2025-03-13 16:59:33,2025-03-18 16:59:33,2025-03-26 16:59:33,377.04
962,441,2025-03-08 16:59:33,In Transit,PayPal,047 Anderson Roads Suite 497,Port Miranda,WA,67339,US,2025-03-10 16:59:33,2025-03-13 16:59:33,2025-03-17 16:59:33,1827.48
963,442,2023-06-20 16:59:33,Delivered,Credit Card,12826 Hunter Rapids Suite 024,North Matthewstad,NJ,74393,US,2023-06-21 16:59:33,2023-06-23 16:59:33,2023-06-27 16:59:33,1725.78
964,443,2025-01-15 16:59:33,Delivered,Gift Card,39594 Marcus Mission,Melodytown,WA,62443,US,2025-01-17 16:59:33,2025-01-22 16:59:33,2025-01-28 16:59:33,1490.78
965,444,2024-08-13 16:59:33,Delivered,Google Pay,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2024-08-13 16:59:33,2024-08-18 16:59:33,2024-08-25 16:59:33,270.5
966,444,2025-02-22 16:59:33,Delivered,PayPal,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2025-02-22 16:59:33,2025-02-26 16:59:33,2025-03-03 16:59:33,506.85
967,444,2025-02-25 16:59:33,Delivered,Gift Card,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2025-02-25 16:59:33,2025-02-26 16:59:33,2025-02-28 16:59:33,1217.18
968,444,2024-11-20 16:59:33,Delivered,PayPal,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2024-11-22 16:59:33,2024-11-29 16:59:33,2024-12-08 16:59:33,140.86
969,444,2024-10-27 16:59:33,Delivered,Apple Pay,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2024-10-27 16:59:33,2024-10-31 16:59:33,2024-11-06 16:59:33,381.35
970,444,2025-02-17 16:59:33,Delivered,Credit Card,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2025-02-18 16:59:33,2025-02-25 16:59:33,2025-03-07 16:59:33,48.53
971,444,2025-01-07 16:59:33,Delivered,Gift Card,70507 Christy Rue Apt. 626,East Scott,HI,33972,US,2025-01-09 16:59:33,2025-01-15 16:59:33,2025-01-23 16:59:33,827.7
972,445,2022-02-23 16:59:33,Delivered,PayPal,399 Houston Fields,Knightville,AS,68550,US,2022-02-25 16:59:33,2022-02-28 16:59:33,2022-03-05 16:59:33,266.94
973,446,2024-08-04 16:59:33,Delivered,Credit Card,59952 Mcfarland Mission Suite 155,East Susan,CA,85383,US,2024-08-06 16:59:33,2024-08-10 16:59:33,2024-08-15 16:59:33,970.16
974,447,2022-06-20 16:59:33,Delivered,Gift Card,27864 Barron View,Browntown,MI,16311,US,2022-06-21 16:59:33,2022-06-26 16:59:33,2022-07-03 16:59:33,882.13
975,448,2023-05-10 16:59:33,Delivered,Credit Card,26897 Lee Club Suite 243,Andersontown,NV,43121,US,2023-05-10 16:59:33,2023-05-16 16:59:33,2023-05-23 16:59:33,264.0
